# MIDI File Information
Filename,Beethoven__Moonlight_Sonata_3rd_mvt.mid
Duration (seconds),521.82
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),570

# Tempo Changes
Time (seconds),Tempo (BPM)
1872,310.9506,311.0607,0.1101,73,C#5,59,59,0
1873,311.0418,311.1433,0.1015,80,G#5,59,59,0
1874,311.1605,311.3308,0.1703,78,F#5,60,60,0
1875,311.1691,311.2895,0.1204,69,A4,61,61,0
1876,311.2723,311.4030,0.1307,80,G#5,60,60,0
1877,311.3841,311.4942,0.1101,76,E5,59,59,0
1878,311.4134,311.5648,0.1514,68,G#4,59,59,0
1879,311.4873,311.6181,0.1307,80,G#5,58,58,0
1880,311.6232,311.7213,0.0981,75,D#5,57,57,0
1881,311.7230,311.8228,0.0998,80,G#5,56,56,0
1882,311.8159,311.9260,0.1101,73,C#5,56,56,0
1883,311.9708,312.0671,0.0963,80,G#5,54,54,0
1884,312.0310,312.1411,0.1101,72,C5,54,54,0
1885,312.1359,312.3165,0.1806,80,G#5,53,53,0
1886,312.2254,312.3338,0.1084,69,A4,52,52,0
1887,312.3079,312.5299,0.2219,79,G5,51,51,0
1888,312.4180,312.5178,0.0998,68,G#4,51,51,0
1889,312.5694,312.7105,0.1411,80,G#5,49,49,0
1890,312.6847,312.7604,0.0757,69,A4,48,48,0
1891,312.7552,312.9633,0.2081,79,G5,49,49,0
1892,312.8550,312.9444,0.0894,68,G#4,50,50,0
1893,312.9874,313.1439,0.1565,80,G#5,51,51,0
1894,313.1009,313.1920,0.0911,69,A4,52,52,0
1895,313.2006,313.3932,0.1926,79,G5,52,52,0
1896,313.3175,313.4087,0.0911,68,G#4,51,51,0
1897,313.4207,313.5996,0.1788,80,G#5,50,50,0
1898,313.5222,313.6305,0.1083,69,A4,49,49,0
1899,313.6959,313.8730,0.1771,79,G5,49,49,0
1900,313.7629,313.8713,0.1083,68,G#4,49,49,0
1901,313.8334,314.0226,0.1892,80,G#5,50,50,0
1902,313.9607,314.0295,0.0688,69,A4,51,51,0
1903,314.0364,314.1344,0.0980,79,G5,52,52,0
1904,314.1980,314.3098,0.1118,68,G#4,60,60,0
1905,314.2014,314.3012,0.0997,80,G#5,61,61,0
1906,322.4991,323.4565,0.9575,68,G#4,51,51,0
1907,326.2081,326.7580,0.5498,68,G#4,55,55,0
1908,328.2890,328.6997,0.4107,68,G#4,54,54,0
1909,330.2409,330.6516,0.4107,68,G#4,48,48,0
1910,331.0159,331.3939,0.3780,80,G#5,55,55,0
1911,331.0176,331.3853,0.3677,68,G#4,55,55,0
1912,331.5107,331.8233,0.3126,68,G#4,54,54,0
1913,331.5278,331.8507,0.3229,80,G#5,54,54,0
1914,331.9572,332.0620,0.1048,80,G#5,57,57,0
1915,331.9693,332.0861,0.1168,68,G#4,57,57,0
1916,332.1977,332.2956,0.0979,76,E5,55,55,0
1917,332.5567,332.6357,0.0790,73,C#5,56,56,0
1918,332.6889,332.9775,0.2886,73,C#5,64,64,0
1919,333.0204,333.3296,0.3092,72,C5,51,51,0
1920,333.4550,333.7573,0.3023,72,C5,50,50,0
1921,333.8603,334.0304,0.1700,72,C5,54,54,0
1922,334.0733,334.2330,0.1597,68,G#4,56,56,0
1923,334.1111,334.2210,0.1099,80,G#5,56,56,0
1924,334.4495,334.5508,0.1013,72,C5,53,53,0
1925,334.6384,334.7792,0.1408,75,D#5,60,60,0
1926,334.8651,335.2464,0.3813,73,C#5,44,44,0
1927,335.3649,335.7274,0.3624,73,C#5,46,46,0
1928,335.8321,335.9421,0.1099,73,C#5,48,48,0
1929,336.0056,336.0932,0.0876,68,G#4,50,50,0
1930,336.0125,336.1121,0.0996,80,G#5,50,50,0
1931,336.3302,336.4384,0.1082,73,C#5,52,52,0
1932,336.4917,336.5999,0.1082,76,E5,54,54,0
1933,336.7081,337.0825,0.3744,75,D#5,52,52,0
1934,337.2302,337.5050,0.2748,75,D#5,51,51,0
1935,337.6956,337.8141,0.1185,75,D#5,55,55,0
1936,337.8879,337.9978,0.1099,68,G#4,56,56,0
1937,337.9274,337.9961,0.0687,80,G#5,56,56,0
1938,338.2571,338.3738,0.1167,75,D#5,53,53,0
1939,338.3961,339.1687,0.7726,77,F5,68,68,0
1940,339.3336,339.9121,0.5786,78,F#5,67,67,0
1941,340.1165,340.1851,0.0687,75,D#5,56,56,0
1942,340.1766,340.2452,0.0687,76,E5,57,57,0
1943,340.2469,340.3963,0.1494,75,D#5,57,57,0
1944,340.2985,340.4169,0.1185,76,E5,58,58,0
1945,340.4083,340.5199,0.1116,73,C#5,59,59,0
1946,340.4616,340.5594,0.0979,75,D#5,59,59,0
1947,340.6332,341.7698,1.1366,76,E5,70,70,0
1948,341.9656,342.8257,0.8602,73,C#5,48,48,0
1949,343.0129,343.5743,0.5614,74,D5,54,54,0
1950,343.7202,343.8489,0.1287,72,C5,39,39,0
1951,343.8404,343.9107,0.0704,73,C#5,40,40,0
1952,343.9124,344.0652,0.1527,72,C5,41,41,0
1953,344.0171,344.2694,0.2523,70,A#4,42,42,0
1954,344.1390,344.2488,0.1098,72,C5,50,50,0
1955,344.2008,345.3609,1.1602,73,C#5,57,57,0
1956,345.7968,346.7047,0.9079,69,A4,85,85,0
1957,345.8071,346.6961,0.8890,74,D5,85,85,0
1958,346.9501,347.0686,0.1184,69,A4,46,46,0
1959,347.0428,347.1715,0.1287,71,B4,46,46,0
1960,347.1441,347.2316,0.0875,73,C#5,45,45,0
1961,347.2127,347.3775,0.1648,74,D5,46,46,0
1962,347.3294,347.4581,0.1287,76,E5,47,47,0
1963,347.4118,347.6246,0.2128,78,F#5,47,47,0
1964,347.5251,347.6349,0.1098,76,E5,48,48,0
1965,347.6057,347.7070,0.1013,74,D5,47,47,0
1966,347.6984,347.8512,0.1527,69,A4,46,46,0
1967,347.8151,347.9679,0.1527,71,B4,45,45,0
1968,347.9490,348.0193,0.0704,73,C#5,46,46,0
1969,348.0520,348.2047,0.1527,74,D5,47,47,0
1970,348.1772,348.2562,0.0789,76,E5,48,48,0
1971,348.2957,348.4621,0.1665,78,F#5,49,49,0
1972,348.3832,348.5737,0.1905,76,E5,48,48,0
1973,348.4862,348.5943,0.1081,74,D5,48,48,0
1974,348.5977,348.8174,0.2197,69,A4,47,47,0
1975,348.7093,348.8792,0.1699,71,B4,46,46,0
1976,348.8311,348.8998,0.0686,73,C#5,46,46,0
1977,348.9650,349.0662,0.1013,74,D5,47,47,0
1978,349.0268,349.1469,0.1201,76,E5,48,48,0
1979,349.1589,349.3460,0.1871,78,F#5,49,49,0
1980,349.2190,349.3563,0.1373,76,E5,49,49,0
1981,349.3288,349.4387,0.1098,74,D5,48,48,0
1982,349.4335,349.6051,0.1716,69,A4,47,47,0
1983,349.5176,349.7098,0.1922,71,B4,46,46,0
1984,349.6618,349.7699,0.1081,73,C#5,45,45,0
1985,349.7424,349.9329,0.1905,74,D5,46,46,0
1986,349.8660,350.0152,0.1493,76,E5,47,47,0
1987,349.9689,350.0753,0.1064,78,F#5,48,48,0
1988,350.0787,350.1988,0.1201,79,G5,49,49,0
1989,350.1525,350.2520,0.0995,81,A5,50,50,0
1990,350.2640,350.3721,0.1081,80,G#5,50,50,0
1991,350.4184,350.6174,0.1990,83,B5,52,52,0
1992,350.5093,350.7598,0.2505,81,A5,51,51,0
1993,350.5882,350.7049,0.1167,79,G5,50,50,0
1994,350.7100,350.8301,0.1201,78,F#5,49,49,0
1995,350.8232,350.9330,0.1098,76,E5,48,48,0
1996,350.9159,351.0566,0.1407,74,D5,48,48,0
1997,351.0651,351.9023,0.8372,73,C#5,54,54,0
1998,351.9280,351.9967,0.0686,75,D#5,53,53,0
1999,352.0413,352.1202,0.0789,76,E5,52,52,0
2000,352.1030,352.1922,0.0892,75,D#5,52,52,0
2001,352.2266,352.3055,0.0789,76,E5,51,51,0
2002,352.3106,352.3775,0.0669,75,D#5,50,50,0
2003,352.4015,352.4804,0.0789,76,E5,50,50,0
2004,352.4633,352.5697,0.1064,75,D#5,50,50,0
2005,352.5611,352.6571,0.0961,73,C#5,51,51,0
2006,352.6400,352.7069,0.0669,75,D#5,52,52,0
2007,352.7378,352.8338,0.0961,73,C#5,55,55,0
2008,357.1668,357.2731,0.1063,67,G4,46,46,0
2009,357.3280,357.5081,0.1801,69,A4,47,47,0
2010,357.4000,357.6298,0.2298,71,B4,48,48,0
2011,357.4926,357.5887,0.0960,73,C#5,49,49,0
2012,357.5715,357.6916,0.1200,74,D5,49,49,0
2013,357.7327,357.9351,0.2024,76,E5,51,51,0
2014,357.8562,357.9556,0.0995,78,F#5,52,52,0
2015,357.9385,358.0277,0.0892,79,G5,53,53,0
2016,358.0002,358.1117,0.1115,80,G#5,53,53,0
2017,358.1871,359.1252,0.9380,69,A4,75,75,0
2018,358.1991,359.1543,0.9552,81,A5,77,77,0
2019,359.1646,360.0649,0.9003,73,C#5,85,85,0
2020,360.1009,361.1898,1.0889,76,E5,77,77,0
2021,364.7505,364.9014,0.1508,68,G#4,41,41,0
2022,365.0299,365.1585,0.1286,68,G#4,44,44,0
2023,365.3162,365.4431,0.1268,68,G#4,46,46,0
2024,365.5682,365.7070,0.1388,68,G#4,48,48,0
2025,365.8562,366.0002,0.1440,68,G#4,51,51,0
2026,366.1236,366.2539,0.1303,68,G#4,53,53,0
2027,366.3978,366.5281,0.1303,68,G#4,50,50,0
2028,366.6018,366.7424,0.1406,68,G#4,49,49,0
2029,369.1008,369.2019,0.1011,68,G#4,44,44,0
2030,369.3715,369.4880,0.1165,68,G#4,46,46,0
2031,369.6268,369.7536,0.1268,68,G#4,49,49,0
2032,369.8581,369.9866,0.1285,68,G#4,50,50,0
2033,370.1700,370.2677,0.0977,68,G#4,53,53,0
2034,370.4030,370.5093,0.1062,68,G#4,51,51,0
2035,370.6463,370.7851,0.1388,68,G#4,49,49,0
2036,370.8811,370.9907,0.1097,68,G#4,47,47,0
2037,371.1501,371.2580,0.1079,68,G#4,47,47,0
2038,371.3763,371.5870,0.2108,68,G#4,49,49,0
2039,372.1525,372.3101,0.1576,69,A4,48,48,0
2040,372.4164,372.6203,0.2039,69,A4,50,50,0
2041,373.1446,373.3022,0.1576,68,G#4,48,48,0
2042,373.4170,373.6089,0.1919,68,G#4,51,51,0
2043,374.1932,374.3697,0.1765,68,G#4,49,49,0
2044,374.4571,374.6815,0.2244,68,G#4,51,51,0
2045,375.1971,375.3067,0.1096,67,G4,45,45,0
2046,375.2073,375.3152,0.1079,76,E5,45,45,0
2047,375.4540,375.5636,0.1096,68,G#4,47,47,0
2048,375.4642,375.5739,0.1096,76,E5,47,47,0
2049,375.7212,375.8308,0.1096,68,G#4,49,49,0
2050,375.7417,375.8496,0.1079,76,E5,49,49,0
2051,375.9678,376.0774,0.1096,76,E5,51,51,0
2052,375.9695,376.0774,0.1079,68,G#4,51,51,0
2053,376.2230,376.3206,0.0976,76,E5,54,54,0
2054,376.2333,376.3412,0.1079,68,G#4,54,54,0
2055,376.4662,376.5553,0.0891,75,D#5,56,56,0
2056,376.6666,376.7848,0.1182,73,C#5,57,57,0
2057,376.8876,376.9938,0.1062,72,C5,59,59,0
2058,377.1548,377.2421,0.0874,75,D#5,61,61,0
2059,377.1633,377.2524,0.0891,72,C5,61,61,0
2060,377.1719,377.2610,0.0891,84,C6,61,61,0
2061,377.3877,377.4785,0.0908,75,D#5,63,63,0
2062,377.4031,377.4939,0.0908,84,C6,63,63,0
2063,377.4031,377.4956,0.0925,72,C5,63,63,0
2064,377.6429,377.7371,0.0942,84,C6,65,65,0
2065,377.6446,377.7388,0.0942,75,D#5,65,65,0
2066,377.6446,377.7388,0.0942,72,C5,65,65,0
2067,377.8656,377.9581,0.0925,84,C6,67,67,0
2068,377.8844,377.9598,0.0754,75,D#5,67,67,0
2069,377.8844,377.9598,0.0754,72,C5,67,67,0
2070,378.1019,378.1944,0.0925,84,C6,66,66,0
2071,378.1208,378.1961,0.0754,72,C5,65,65,0
2072,378.1225,378.1961,0.0737,75,D#5,65,65,0
2073,378.3246,378.4171,0.0925,73,C#5,64,64,0
2074,378.3246,378.4325,0.1079,76,E5,64,64,0
2075,378.3572,378.4154,0.0582,85,C#6,63,63,0
2076,378.5301,378.6329,0.1028,87,D#6,62,62,0
2077,378.5319,378.6192,0.0874,75,D#5,62,62,0
2078,378.5438,378.6329,0.0891,78,F#5,62,62,0
2079,378.7511,378.8607,0.1096,76,E5,60,60,0
2080,378.7614,378.8402,0.0788,88,E6,60,60,0
2081,378.7716,378.8402,0.0685,80,G#5,60,60,0
2082,379.0371,379.1450,0.1079,68,G#4,58,58,0
2083,379.0474,379.1553,0.1079,76,E5,58,58,0
2084,379.3112,379.4208,0.1096,68,G#4,60,60,0
2085,379.3112,379.4225,0.1113,76,E5,60,60,0
2086,379.5612,379.6606,0.0993,76,E5,62,62,0
2087,379.5698,379.6691,0.0993,68,G#4,62,62,0
2088,379.7873,379.9072,0.1199,68,G#4,64,64,0
2089,379.8079,379.9072,0.0993,76,E5,64,64,0
2090,380.0408,380.1402,0.0993,68,G#4,62,62,0
2091,380.0511,380.1299,0.0788,76,E5,62,62,0
2092,380.2429,380.3508,0.1079,75,D#5,60,60,0
2093,380.4536,380.5615,0.1079,73,C#5,58,58,0
2094,380.6848,380.7653,0.0805,72,C5,60,60,0
2095,380.9605,381.0290,0.0685,72,C5,62,62,0
2096,380.9708,381.0392,0.0685,84,C6,62,62,0
2097,380.9827,381.0392,0.0565,75,D#5,62,62,0
2098,381.1762,381.2464,0.0702,72,C5,64,64,0
2099,381.1899,381.2584,0.0685,75,D#5,64,64,0
2100,381.2104,381.2687,0.0582,84,C6,64,64,0
2101,381.3868,381.4861,0.0993,75,D#5,66,66,0
2102,381.3971,381.4947,0.0976,84,C6,66,66,0
2103,381.4056,381.4947,0.0890,72,C5,66,66,0
2104,381.6316,381.7207,0.0890,75,D#5,68,68,0
2105,381.6419,381.7292,0.0873,84,C6,68,68,0
2106,381.6505,381.7309,0.0805,72,C5,68,68,0
2107,381.8799,381.9877,0.1079,84,C6,66,66,0
2108,381.8799,381.9895,0.1096,75,D#5,66,66,0
2109,381.8902,381.9877,0.0976,72,C5,66,66,0
2110,382.1042,382.2137,0.1096,73,C#5,64,64,0
2111,382.1042,382.2240,0.1198,76,E5,64,64,0
2112,382.1350,382.2240,0.0890,85,C#6,64,64,0
2113,382.3096,382.3986,0.0890,75,D#5,63,63,0
2114,382.3096,382.4483,0.1387,78,F#5,63,63,0
2115,382.3216,382.4500,0.1284,87,D#6,63,63,0
2116,382.5322,382.6640,0.1318,76,E5,61,61,0
2117,382.5442,382.6640,0.1198,80,G#5,61,61,0
2118,382.5459,382.6760,0.1301,88,E6,61,61,0
2119,382.8404,382.9380,0.0976,80,G#5,60,60,0
2120,382.8524,382.9089,0.0565,85,C#6,60,60,0
2121,383.0407,383.1588,0.1181,80,G#5,62,62,0
2122,383.0424,383.1914,0.1490,85,C#6,62,62,0
2123,383.2821,383.3917,0.1096,68,G#4,60,60,0
2124,383.2821,383.4037,0.1216,80,G#5,60,60,0
2125,383.2924,383.4037,0.1113,76,E5,60,60,0
2126,383.7341,383.8420,0.1079,81,A5,61,61,0
2127,383.7341,383.8950,0.1609,85,C#6,61,61,0
2128,383.9601,384.1005,0.1404,81,A5,62,62,0
2129,383.9601,384.1296,0.1695,85,C#6,62,62,0
2130,384.2049,384.3145,0.1096,81,A5,61,61,0
2131,384.2118,384.3111,0.0993,69,A4,60,60,0
2132,384.2152,384.3641,0.1490,78,F#5,60,60,0
2133,384.6809,384.8007,0.1198,76,E5,61,61,0
2134,384.6912,384.8298,0.1387,80,G#5,61,61,0
2135,384.8829,385.0832,0.2003,80,G#5,62,62,0
2136,384.8949,385.0524,0.1575,76,E5,62,62,0
2137,385.1654,385.2442,0.0788,68,G#4,61,61,0
2138,385.1671,385.2870,0.1198,76,E5,61,61,0
2139,385.1671,385.2972,0.1301,73,C#5,61,61,0
2140,385.6174,385.7561,0.1387,80,G#5,58,58,0
2141,385.6294,385.7458,0.1164,75,D#5,58,58,0
2142,385.8588,386.0215,0.1626,80,G#5,60,60,0
2143,385.8725,385.9718,0.0993,75,D#5,60,60,0
2144,386.0951,386.1858,0.0907,68,G#4,58,58,0
2145,386.0985,386.2081,0.1096,75,D#5,58,58,0
2146,386.1191,386.2286,0.1096,72,C5,58,58,0
2147,386.5488,386.7183,0.1695,80,G#5,56,56,0
2148,386.5693,386.6755,0.1062,73,C#5,56,56,0
2149,386.8210,386.9973,0.1763,80,G#5,58,58,0
2150,386.8707,386.9973,0.1266,73,C#5,58,58,0
2151,387.0777,387.2865,0.2088,68,G#4,56,56,0
2152,387.1000,387.2198,0.1198,76,E5,56,56,0
2153,387.6014,387.7623,0.1609,78,F#5,55,55,0
2154,387.6203,387.7178,0.0976,69,A4,55,55,0
2155,387.8684,387.9677,0.0993,78,F#5,57,57,0
2156,387.8770,388.0173,0.1403,69,A4,57,57,0
2157,388.1251,388.2860,0.1609,74,D5,55,55,0
2158,388.7190,388.8371,0.1181,76,E5,57,57,0
2159,388.7275,388.8337,0.1061,68,G#4,57,57,0
2160,388.9620,389.1725,0.2105,68,G#4,59,59,0
2161,388.9945,389.1657,0.1711,76,E5,59,59,0
2162,389.3300,389.4395,0.1095,73,C#5,56,56,0
2163,389.9119,390.0830,0.1711,75,D#5,52,52,0
2164,390.3311,390.5126,0.1814,75,D#5,55,55,0
2165,390.7693,390.9678,0.1985,72,C5,52,52,0
2166,391.1920,392.1213,0.9293,73,C#5,55,55,0
2167,393.7930,394.1797,0.3866,68,G#4,59,59,0
2168,394.3097,394.7168,0.4072,68,G#4,58,58,0
2169,394.8640,395.2249,0.3610,68,G#4,54,54,0
2170,395.5346,396.1316,0.5970,68,G#4,58,58,0
2171,396.8758,397.2573,0.3815,76,E5,70,70,0
2172,397.2402,397.3377,0.0975,73,C#5,66,66,0
2173,397.3599,397.5892,0.2292,72,C5,67,67,0
2174,397.8646,398.2153,0.3507,72,C5,68,68,0
2175,397.8731,398.2461,0.3729,80,G#5,68,68,0
2176,398.4137,398.7200,0.3062,80,G#5,69,69,0
2177,398.4154,398.7815,0.3661,72,C5,69,69,0
2178,398.9338,399.3101,0.3763,72,C5,67,67,0
2179,398.9646,399.1648,0.2002,80,G#5,67,67,0
2180,399.4213,399.6025,0.1813,73,C#5,66,66,0
2181,399.5444,400.1857,0.6413,80,G#5,73,73,0
2182,400.4387,401.1245,0.6857,72,C5,70,70,0
2183,400.4969,401.1535,0.6567,80,G#5,70,70,0
2184,401.4716,401.6118,0.1402,73,C#5,66,66,0
2185,401.5930,402.2873,0.6943,80,G#5,67,67,0
2186,402.5267,403.0791,0.5523,72,C5,65,65,0
2187,402.6071,403.0466,0.4395,80,G#5,66,66,0
2188,408.7021,408.8115,0.1094,69,A4,43,43,0
2189,409.0217,409.1636,0.1419,69,A4,44,44,0
2190,409.1226,409.2491,0.1265,73,C#5,45,45,0
2191,409.3807,409.5414,0.1607,69,A4,47,47,0
2192,409.4662,409.6115,0.1453,73,C#5,48,48,0
2193,409.5533,409.6593,0.1060,78,F#5,49,49,0
2194,409.7055,409.9003,0.1949,69,A4,50,50,0
2195,409.8080,409.9499,0.1419,73,C#5,51,51,0
2196,409.9089,410.0320,0.1231,78,F#5,52,52,0
2197,409.9431,410.0320,0.0889,81,A5,52,52,0
2198,410.0935,410.2012,0.1077,73,C#5,53,53,0
2199,410.1619,410.2679,0.1060,78,F#5,54,54,0
2200,410.1773,410.2849,0.1077,81,A5,54,54,0
2201,410.3448,410.5037,0.1590,73,C#5,71,71,0
2202,410.3790,410.5533,0.1744,78,F#5,75,75,0
2203,410.3943,410.5362,0.1419,81,A5,77,77,0
2204,410.4097,410.5345,0.1248,85,C#6,79,79,0
2205,410.6456,410.7550,0.1094,85,C#6,70,70,0
2206,410.6473,410.7567,0.1094,78,F#5,70,70,0
2207,410.6473,410.7567,0.1094,73,C#5,70,70,0
2208,410.6473,410.7738,0.1265,81,A5,70,70,0
2209,412.2248,412.3222,0.0974,68,G#4,59,59,0
2210,412.5699,412.7494,0.1794,68,G#4,62,62,0
2211,412.6485,412.7681,0.1196,73,C#5,63,63,0
2212,412.8826,413.1270,0.2443,68,G#4,65,65,0
2213,412.9954,413.1048,0.1094,73,C#5,66,66,0
2214,413.0774,413.1970,0.1196,76,E5,66,66,0
2215,413.2022,413.4226,0.2204,68,G#4,67,67,0
2216,413.3132,413.4516,0.1384,73,C#5,68,68,0
2217,413.3833,413.4824,0.0991,76,E5,69,69,0
2218,413.4431,413.5319,0.0889,80,G#5,69,69,0
2219,413.5764,413.6874,0.1111,73,C#5,70,70,0
2220,413.6276,413.7250,0.0974,80,G#5,70,70,0
2221,413.6293,413.7370,0.1076,76,E5,70,70,0
2222,413.8566,413.9745,0.1179,76,E5,85,85,0
2223,413.8651,414.0052,0.1401,80,G#5,85,85,0
2224,413.8754,413.9950,0.1196,85,C#6,85,85,0
2225,413.8771,413.9659,0.0889,73,C#5,85,85,0
2226,414.1112,414.2427,0.1316,73,C#5,71,71,0
2227,414.1197,414.2205,0.1008,80,G#5,71,71,0
2228,414.1197,414.2615,0.1418,85,C#6,71,71,0
2229,414.1214,414.2325,0.1111,76,E5,71,71,0
2230,415.6610,415.8506,0.1897,70,A#4,85,85,0
2231,415.6695,415.7874,0.1179,67,G4,85,85,0
2232,415.7498,415.8506,0.1008,73,C#5,85,85,0
2233,416.2829,416.4333,0.1504,73,C#5,64,64,0
2234,416.3530,416.5033,0.1504,76,E5,70,70,0
2235,416.3735,416.5119,0.1384,79,G5,72,72,0
2236,416.4350,416.5426,0.1076,82,A#5,79,79,0
2237,416.5050,416.6622,0.1572,85,C#6,85,85,0
2238,420.8951,421.0146,0.1196,69,A4,60,60,0
2239,421.4399,426.6140,5.1741,69,A4,60,60,0
2240,421.6056,426.6857,5.0801,72,C5,60,60,0
2241,421.7200,426.7899,5.0698,75,D#5,60,60,0
2242,421.9130,426.9026,4.9895,81,A5,60,60,0
2243,430.7181,430.9075,0.1894,68,G#4,38,38,0
2244,431.0714,431.2198,0.1485,68,G#4,38,38,0
2245,431.3700,431.5356,0.1655,68,G#4,38,38,0
2246,431.7028,431.8308,0.1280,68,G#4,38,38,0
2247,431.9332,432.0834,0.1502,68,G#4,38,38,0
2248,432.2421,432.3616,0.1195,68,G#4,38,38,0
2249,432.5186,432.6585,0.1399,68,G#4,38,38,0
2250,432.7541,432.9026,0.1485,68,G#4,38,38,0
2251,433.0698,433.2286,0.1587,68,G#4,38,38,0
2252,433.3839,433.5221,0.1382,68,G#4,38,38,0
2253,433.6791,433.8037,0.1246,68,G#4,38,38,0
2254,433.9334,434.0392,0.1058,68,G#4,38,38,0
2255,434.1553,434.2952,0.1399,68,G#4,38,38,0
2256,434.4232,434.5427,0.1195,68,G#4,38,38,0
2257,434.6604,434.7765,0.1161,68,G#4,38,38,0
2258,434.9045,435.0325,0.1280,68,G#4,38,38,0
2259,435.1707,435.2987,0.1280,68,G#4,38,38,0
2260,435.4301,435.5684,0.1382,68,G#4,38,38,0
2261,435.7339,435.8926,0.1587,68,G#4,38,38,0
2262,435.9967,436.1162,0.1194,68,G#4,38,38,0
2263,436.2185,436.3618,0.1433,68,G#4,38,38,0
2264,436.4676,436.6075,0.1399,68,G#4,38,38,0
2265,436.6825,436.8207,0.1382,68,G#4,38,38,0
2266,436.9487,437.0152,0.0665,68,G#4,38,38,0
2267,437.1500,437.4605,0.3105,68,G#4,38,38,0
2268,437.5543,437.7027,0.1484,68,G#4,38,38,0
2269,437.8460,438.0012,0.1552,68,G#4,38,38,0
2270,438.0917,438.2145,0.1228,68,G#4,38,38,0
2271,438.3049,438.4687,0.1638,68,G#4,38,38,0
2272,438.5216,438.8133,0.2917,68,G#4,38,38,0
2273,438.8593,439.0078,0.1484,68,G#4,39,39,0
2274,439.1050,439.2534,0.1484,68,G#4,41,41,0
2275,439.6390,440.5823,0.9434,80,G#5,58,58,0
2276,439.6407,440.5841,0.9434,68,G#4,58,58,0
2277,440.5653,440.9628,0.3975,76,E5,57,57,0
2278,440.9679,441.0242,0.0563,73,C#5,56,56,0
2279,441.0993,441.6997,0.6005,73,C#5,68,68,0
2280,441.6417,442.1706,0.5288,72,C5,56,56,0
2281,442.3241,442.4230,0.0989,72,C5,55,55,0
2282,442.5065,442.6242,0.1177,68,G#4,57,57,0
2283,442.5253,442.6140,0.0887,80,G#5,57,57,0
2284,442.9073,442.9772,0.0699,72,C5,55,55,0
2285,443.0812,443.5348,0.4536,75,D#5,64,64,0
2286,443.5382,444.0311,0.4928,73,C#5,49,49,0
2287,444.1948,444.2630,0.0682,73,C#5,48,48,0
2288,444.3960,444.4932,0.0972,68,G#4,50,50,0
2289,444.4147,444.5102,0.0955,80,G#5,50,50,0
2290,444.7405,444.8496,0.1091,73,C#5,49,49,0
2291,444.9246,445.4174,0.4928,76,E5,64,64,0
2292,445.4021,445.8864,0.4843,75,D#5,52,52,0
2293,446.0723,446.1797,0.1074,75,D#5,51,51,0
2294,446.2428,446.3485,0.1057,68,G#4,52,52,0
2295,446.2701,446.3775,0.1074,80,G#5,52,52,0
2296,446.5225,446.6316,0.1091,75,D#5,51,51,0
2297,446.7356,446.9573,0.2217,78,F#5,60,60,0
2298,446.9539,447.0511,0.0972,76,E5,62,62,0
2299,447.2472,447.4092,0.1620,85,C#6,65,65,0
2300,447.2694,447.4109,0.1415,73,C#5,68,68,0
2301,447.4450,447.5456,0.1006,76,E5,54,54,0
2302,447.6496,447.9225,0.2728,78,F#5,63,63,0
2303,447.9157,448.0453,0.1296,77,F5,62,62,0
2304,448.1493,448.2687,0.1194,73,C#5,69,69,0
2305,448.1680,448.2652,0.0972,85,C#6,69,69,0
2306,448.3880,448.5056,0.1176,77,F5,54,54,0
2307,448.5772,448.8363,0.2591,80,G#5,64,64,0
2308,448.6113,448.8585,0.2472,68,G#4,67,67,0
2309,448.8500,448.9471,0.0972,78,F#5,66,66,0
2310,449.0664,449.1755,0.1091,73,C#5,71,71,0
2311,449.0852,449.1841,0.0989,85,C#6,73,73,0
2312,449.3221,449.3903,0.0682,78,F#5,54,54,0
2313,449.5267,449.7892,0.2625,81,A5,62,62,0
2314,449.5284,449.7892,0.2608,69,A4,63,63,0
2315,449.7704,449.8880,0.1176,80,G#5,62,62,0
2316,449.7721,449.8591,0.0869,68,G#4,62,62,0
2317,449.9920,450.0892,0.0972,85,C#6,67,67,0
2318,450.0142,450.1113,0.0972,73,C#5,69,69,0
2319,450.2119,450.3108,0.0989,80,G#5,69,69,0
2320,450.2443,450.3432,0.0989,68,G#4,68,68,0
2321,450.4574,450.5545,0.0972,69,A4,70,70,0
2322,450.4659,450.7063,0.2403,81,A5,70,70,0
2323,450.6278,450.8563,0.2284,78,F#5,60,60,0
2324,450.7693,450.9296,0.1602,73,C#5,60,60,0
2325,450.8903,450.9892,0.0989,69,A4,60,60,0
2326,451.2994,451.5705,0.2710,69,A4,60,60,0
2327,452.9887,453.1353,0.1466,69,A4,60,60,0
2328,453.0876,453.2393,0.1517,73,C#5,60,60,0
2329,453.1609,453.3092,0.1483,78,F#5,60,60,0
2330,453.2325,453.4626,0.2301,81,A5,60,60,0
2331,453.3705,453.6484,0.2778,78,F#5,60,60,0
2332,453.4370,453.6296,0.1926,73,C#5,60,60,0
2333,453.5205,453.6296,0.1091,69,A4,60,60,0
2334,453.7745,454.0080,0.2335,81,A5,60,60,0
2335,453.9518,454.1512,0.1994,78,F#5,60,60,0
2336,454.0421,454.2160,0.1739,74,D5,60,60,0
2337,454.1666,454.2552,0.0886,69,A4,60,60,0
2338,454.5722,454.8517,0.2794,69,A4,60,60,0
2339,456.3000,456.4073,0.1073,69,A4,60,60,0
